intake_year,animal_type,breed,count
2017,Dog,Bulldog Mix,10
2017,Dog,Border Collie,10
2017,Dog,Siberian Husky/German Shepherd,9
2017,Dog,Miniature Poodle,9
2017,Dog,Jack Russell Terrier,9
2017,Dog,Papillon Mix,9
2017,Dog,Chihuahua Shorthair/Pug,9
2017,Dog,Cardigan Welsh Corgi Mix,9
2017,Dog,Boxer/Pit Bull,9
2017,Dog,Shiba Inu Mix,8
2017,Dog,West Highland Mix,8
2017,Dog,Great Pyrenees/American Bulldog,8
2017,Dog,Norwich Terrier Mix,8
2017,Dog,Shetland Sheepdog Mix,8
2017,Dog,Pointer/Labrador Retriever,8
2017,Dog,Bluetick Hound Mix,8
2017,Dog,Flat Coat Retriever Mix,8
2017,Dog,Chihuahua Shorthair/Jack Russell Terrier,8
2017,Dog,Carolina Dog Mix,8
2017,Dog,Border Collie/Labrador Retriever,8
2017,Dog,Cavalier Span Mix,8
2017,Dog,Labrador Retriever/Pointer,7
2017,Dog,Parson Russell Terrier Mix,7
2017,Dog,Great Pyrenees/Border Collie,7
2017,Dog,Pharaoh Hound Mix,7
2017,Dog,Maltese/Miniature Poodle,7
2017,Dog,Labrador Retriever/Boxer,7
2017,Dog,Miniature Schnauzer/Miniature Poodle,7
2017,Dog,Labrador Retriever/Catahoula,7
2017,Dog,Labrador Retriever/Whippet,7
2017,Dog,Pit Bull/Boxer,7
2017,Dog,Toy Fox Terrier Mix,7
2017,Dog,Pug/Chihuahua Shorthair,7
2017,Dog,Pbgv Mix,7
2017,Dog,Labrador Retriever/Border Collie,7
2017,Dog,Miniature Pinscher,7
2017,Dog,English Pointer Mix,7
2017,Dog,Anatol Shepherd,7
2017,Dog,Border Collie/German Shepherd,7
2017,Dog,Alaskan Malamute Mix,7
2017,Dog,Akita Mix,7
2017,Dog,Jack Russell Terrier/Chihuahua Shorthair,6
2017,Dog,Standard Poodle Mix,6
2017,Dog,Rat Terrier/Chihuahua Shorthair,6
2017,Dog,Labrador Retriever/Chow Chow,6
2017,Dog,Yorkshire Terrier,6
2017,Dog,Labrador Retriever/Great Pyrenees,6
2017,Dog,Chihuahua Shorthair/Rat Terrier,6
2017,Dog,Cairn Terrier,6
2017,Dog,Basset Hound,6
2017,Dog,Chinese Sharpei,6
2017,Dog,Australian Terrier Mix,6
2017,Dog,German Shepherd/Black Mouth Cur,6
2017,Dog,Australian Cattle Dog/Labrador Retriever,6
2017,Dog,Chinese Sharpei/Labrador Retriever,6
2017,Dog,Bloodhound Mix,6
2017,Dog,Bruss Griffon Mix,6
2017,Dog,Bullmastiff Mix,6
2017,Dog,Yorkshire Terrier/Miniature Schnauzer,5
2017,Dog,Greyhound Mix,5
2017,Dog,Labrador Retriever/Siberian Husky,5
2017,Dog,Rat Terrier/Labrador Retriever,5
2017,Dog,Pug,5
2017,Dog,St. Bernard Rough Coat Mix,5
2017,Dog,Labrador Retriever/Rottweiler,5
2017,Dog,Rhod Ridgeback,5
2017,Dog,Rottweiler/Labrador Retriever,5
2017,Dog,Rat Terrier,5
2017,Dog,German Shorthair Pointer Mix,5
2017,Dog,German Shepherd/Chow Chow,5
2017,Dog,American Bulldog,5
2017,Dog,Basset Hound/Labrador Retriever,5
2017,Dog,German Shepherd/Rottweiler,5
2017,Dog,Beagle/Labrador Retriever,5
2017,Dog,Australian Kelpie,5
2017,Dog,Border Collie/Australian Cattle Dog,5
2017,Dog,Dachshund/Labrador Retriever,5
2017,Dog,Boxer/Labrador Retriever,5
2017,Dog,Brittany Mix,5
2017,Dog,Great Dane,4
2017,Dog,Smooth Fox Terrier Mix,4
2017,Dog,Pomeranian,4
2017,Dog,Havanese Mix,4
2017,Dog,Lhasa Apso/Miniature Poodle,4
2017,Dog,Yorkshire Terrier/Chihuahua Shorthair,4
2017,Dog,Wirehaired Pointing Griffon Mix,4
2017,Dog,Miniature Poodle/Maltese,4
2017,Dog,Siberian Husky/Labrador Retriever,4
2017,Dog,Pembroke Welsh Corgi,4
2017,Dog,St. Bernard Rough Coat/Boxer,4
2017,Dog,Labrador Retriever/Plott Hound,4
2017,Dog,Maltese/Toy Poodle,4
2017,Dog,Jack Russell Terrier/Rat Terrier,4
2017,Dog,Mastiff,4
2017,Dog,Schnauzer Giant Mix,4
2017,Dog,Great Pyrenees/Labrador Retriever,4
2017,Dog,Pit Bull/Australian Cattle Dog,4
2017,Dog,Finnish Spitz Mix,4
2017,Dog,Dutch Shepherd Mix,4
2017,Dog,American Bulldog/Pit Bull,4
2017,Dog,Boston Terrier,4
2017,Dog,English Bulldog,4
2017,Dog,Basset Hound/Chinese Sharpei,4
2017,Dog,French Bulldog,4
2017,Dog,Black/Tan Hound,4
2017,Dog,Catahoula/Labrador Retriever,4
2017,Dog,Cavalier Span,4
2017,Dog,Kuvasz Mix,3
2017,Dog,Pit Bull/Pointer,3
2017,Dog,Maltese,3
2017,Dog,Labrador Retriever/Golden Retriever,3
2017,Dog,Labrador Retriever/Dalmatian,3
2017,Dog,Miniature Schnauzer/Dachshund Wirehair,3
2017,Dog,Staffordshire/Labrador Retriever,3
2017,Dog,Labrador Retriever/Queensland Heeler,3
2017,Dog,Pit Bull/German Shepherd,3
2017,Dog,Miniature Pinscher/Chihuahua Shorthair,3
2017,Dog,Miniature Poodle/Cairn Terrier,3
2017,Dog,Shih Tzu/Miniature Poodle,3
2017,Dog,Samoyed Mix,3
2017,Dog,Jack Russell Terrier/Pembroke Welsh Corgi,3
2017,Dog,Irish Terrier Mix,3
2017,Dog,Miniature Poodle/Shih Tzu,3
2017,Dog,Pit Bull/Chinese Sharpei,3
2017,Dog,Leonberger Mix,3
2017,Dog,Standard Schnauzer/Miniature Poodle,3
2017,Dog,Labrador Retriever/Jack Russell Terrier,3
2017,Dog,Labrador Retriever/Australian Kelpie,3
2017,Dog,Great Pyrenees/Anatol Shepherd,3
2017,Dog,Treeing Cur Mix,3
2017,Dog,Golden Retriever,3
2017,Dog,Maltese/Yorkshire Terrier,3
2017,Dog,Pit Bull/Catahoula,3
2017,Dog,Labrador Retriever/Basset Hound,3
2017,Dog,Labrador Retriever/Mastiff,3
2017,Dog,Labrador Retriever/Greyhound,3
2017,Dog,St. Bernard Smooth Coat Mix,3
2017,Dog,Pharaoh Hound,3
2017,Dog,Staffordshire,3
2017,Dog,Miniature Schnauzer/Toy Poodle,3
2017,Dog,Pekingese/Shih Tzu,3
2017,Dog,Australian Shepherd/Border Collie,3
2017,Dog,Cocker Spaniel/Miniature Poodle,3
2017,Dog,Chinese Crested Mix,3
2017,Dog,Border Collie/Great Pyrenees,3
2017,Dog,Collie Rough/German Shepherd,3
2017,Dog,Anatol Shepherd/Great Pyrenees,3
2017,Dog,English Coonhound Mix,3
2017,Dog,Beagle/German Shepherd,3
2017,Dog,Chow Chow/German Shepherd,3
2017,Dog,Bull Terrier,3
2017,Dog,Collie Rough/Anatol Shepherd,3
2017,Dog,Australian Cattle Dog/German Shepherd,3
2017,Dog,Dachshund Longhair,3
2017,Dog,Chihuahua Shorthair/Beagle,3
2017,Dog,Australian Shepherd/Catahoula,3
2017,Dog,Chihuahua Shorthair/Italian Greyhound,3
2017,Dog,German Shepherd/Border Collie,3
2017,Dog,Chihuahua Shorthair/Miniature Pinscher,3
2017,Dog,German Shepherd/Pembroke Welsh Corgi,3
2017,Dog,Toy Poodle,2
2017,Dog,Shetland Sheepdog,2
2017,Dog,Rottweiler/German Shepherd,2
2017,Dog,Havanese,2
2017,Dog,Redbone Hound/Rhod Ridgeback,2
2017,Dog,Plott Hound/Labrador Retriever,2
2017,Dog,Labrador Retriever/Labrador Retriever,2
2017,Dog,Pointer,2
2017,Dog,Old English Bulldog Mix,2
2017,Dog,Patterdale Terr Mix,2
2017,Dog,Standard Schnauzer/Standard Poodle,2
2017,Dog,Pointer/Border Collie,2
2017,Dog,Tibetan Terrier,2
2017,Dog,Shih Tzu/Pit Bull,2
2017,Dog,Rhod Ridgeback/Labrador Retriever,2
2017,Dog,Miniature Poodle/Australian Cattle Dog,2
2017,Dog,Welsh Springer Spaniel Mix,2
2017,Dog,Golden Retriever/Labrador Retriever,2
2017,Dog,Rottweiler/Pit Bull,2
2017,Dog,Siberian Husky/American Pit Bull Terrier,2
2017,Dog,Papillon/Shih Tzu,2
2017,Dog,Miniature Poodle/Lhasa Apso,2
2017,Dog,Landseer Mix,2
2017,Dog,Pomeranian/Chihuahua Shorthair,2
2017,Dog,Tibetan Spaniel,2
2017,Dog,Great Pyrenees/Australian Cattle Dog,2
2017,Dog,Tibetan Spaniel/Beagle,2
2017,Dog,Miniature Poodle/Miniature Schnauzer,2
2017,Dog,Italian Greyhound Mix,2
2017,Dog,Pug/Chihuahua Longhair,2
2017,Dog,Neapolitan Mastiff Mix,2
2017,Dog,Labrador Retriever/Great Dane,2
2017,Dog,Vizsla,2
2017,Dog,Pembroke Welsh Corgi/Chihuahua Shorthair,2
2017,Dog,Labrador Retriever/Dachshund,2
2017,Dog,Irish Wolfhound Mix,2
2017,Dog,West Highland,2
2017,Dog,Manchester Terrier/Chihuahua Shorthair,2
2017,Dog,Pit Bull/French Bulldog,2
2017,Dog,Picardy Sheepdog Mix,2
2017,Dog,Saluki,2
2017,Dog,Standard Poodle,2
2017,Dog,Jindo Mix,2
2017,Dog,Rat Terrier/Dachshund,2
2017,Dog,Yorkshire Terrier/Jack Russell Terrier,2
2017,Dog,Standard Poodle/Labrador Retriever,2
2017,Dog,Labrador Retriever/Chinese Sharpei,2
2017,Dog,Pit Bull/Basset Hound,2
2017,Dog,Basset Hound/Boxer,2
2017,Dog,Black Mouth Cur,2
2017,Dog,Dachshund/Beagle,2
2017,Dog,Cairn Terrier/Yorkshire Terrier,2
2017,Dog,German Shepherd/Australian Cattle Dog,2
2017,Dog,Cane Corso Mix,2
2017,Dog,Akita,2
2017,Dog,Cane Corso/Blue Lacy,2
2017,Dog,Dachshund/Rat Terrier,2
2017,Dog,Cardigan Welsh Corgi,2
2017,Dog,English Shepherd Mix,2
2017,Dog,Cardigan Welsh Corgi/Australian Cattle Dog,2
2017,Dog,Cocker Spaniel/Pembroke Welsh Corgi,2
2017,Dog,Cardigan Welsh Corgi/Beagle,2
2017,Dog,Australian Kelpie/Labrador Retriever,2
2017,Dog,Beagle/Basset Hound,2
2017,Dog,Bichon Frise,2
2017,Dog,Catahoula/Harrier,2
2017,Dog,Dachshund/Jack Russell Terrier,2
2017,Dog,Beauceron Mix,2
2017,Dog,Dalmatian/Pit Bull,2
2017,Dog,Bedlington Terr Mix,2
2017,Dog,English Foxhound Mix,2
2017,Dog,German Shepherd/Siberian Husky,2
2017,Dog,American Staffordshire Terrier,2
2017,Dog,Chihuahua Longhair,2
2017,Dog,Bulldog/Boston Terrier,2
2017,Dog,American Eskimo Mix,2
2017,Dog,Australian Kelpie/Catahoula,2
2017,Dog,Chihuahua Longhair/Yorkshire Terrier,2
2017,Dog,Brittany/Border Collie,2
2017,Dog,Border Collie/Australian Shepherd,2
2017,Dog,Alaskan Husky,2
2017,Dog,Chihuahua Shorthair/Cardigan Welsh Corgi,2
2017,Dog,Dachshund Longhair/Maltese,2
2017,Dog,Anatol Shepherd/Labrador Retriever,2
2017,Dog,Dachshund Wirehair,2
2017,Dog,Boxer/Beagle,2
2017,Dog,Border Collie/Whippet,2
2017,Dog,Blue Lacy/Pit Bull,2
2017,Dog,American Foxhound Mix,2
2017,Dog,German Shepherd/Plott Hound,2
2017,Dog,Akbash Mix,2
2017,Dog,Beagle/Australian Cattle Dog,2
2017,Dog,Bichon Frise/Miniature Poodle,2
2017,Dog,Anatol Shepherd/Akita,2
2017,Dog,Bulldog,2
2017,Dog,Belgian Malinois/Treeing Cur,2
2017,Dog,Australian Shepherd/Labrador Retriever,2
2017,Dog,Chow Chow,2
2017,Dog,Basenji/Chihuahua Shorthair,2
2017,Dog,Anatol Shepherd/Pit Bull,2
2017,Dog,German Shepherd/Alaskan Husky,2
2017,Dog,Chow Chow/Labrador Retriever,2
2017,Dog,German Shepherd/Australian Kelpie,2
2017,Dog,Cocker Spaniel/Labrador Retriever,2
2017,Dog,Cairn Terrier/Chihuahua Shorthair,2
2017,Dog,Boxer/Staffordshire,2
2017,Dog,Chihuahua Shorthair/Norfolk Terrier,2
2017,Dog,German Shepherd/Redbone Hound,2
2017,Dog,Australian Cattle Dog/Staffordshire,2
2017,Dog,Chihuahua Shorthair/Yorkshire Terrier,2
2017,Dog,German Shorthair Pointer,2
2017,Dog,Cavalier Span/Chihuahua Shorthair,2
2017,Dog,Chihuahua Longhair/Dachshund Wirehair,2
2017,Dog,Weimaraner/Labrador Retriever,1
2017,Dog,Pembroke Welsh Corgi/Labrador Retriever,1
2017,Dog,Silky Terrier/Yorkshire Terrier,1
2017,Dog,Pointer/Dalmatian,1
2017,Dog,Pit Bull/Bulldog,1
2017,Dog,Pointer/German Shorthair Pointer,1
2017,Dog,Labrador Retriever/German Shorthair Pointer,1
2017,Dog,Miniature Pinscher/Dachshund,1
2017,Dog,Spinone Italiano Mix,1
2017,Dog,Pointer/Pit Bull,1
2017,Dog,Maltese/Standard Poodle,1
2017,Dog,Pointer/Staffordshire,1
2017,Dog,Treeing Walker Coonhound Mix,1
2017,Dog,Miniature Pinscher/Yorkshire Terrier,1
2017,Dog,Whippet/Catahoula,1
2017,Dog,Jack Russell Terrier/Yorkshire Terrier,1
2017,Dog,Siberian Husky/Chinese Sharpei,1
2017,Dog,Pomeranian/Chihuahua Longhair,1
2017,Dog,Smooth Fox Terrier/Jack Russell Terrier,1
2017,Dog,Jindo,1
2017,Dog,St. Bernard Rough Coat/Great Pyrenees,1
2017,Dog,Pomeranian/Cocker Spaniel,1
2017,Dog,Great Pyrenees/English Pointer,1
2017,Dog,Presa Canario Mix,1
2017,Dog,German Wirehaired Pointer/Labrador Retriever,1
2017,Dog,Greyhound/Border Collie,1
2017,Dog,Pit Bull/Dachshund,1
2017,Dog,Keeshond Mix,1
2017,Dog,Labrador Retriever/Finnish Spitz,1
2017,Dog,Pug/Beagle,1
2017,Dog,Pit Bull/Rat Terrier,1
2017,Dog,Pug/Boxer,1
2017,Dog,Plott Hound/Border Collie,1
2017,Dog,Miniature Poodle/Cocker Spaniel,1
2017,Dog,Yorkshire Terrier/Shih Tzu,1
2017,Dog,Greyhound/Pointer,1
2017,Dog,Golden Retriever/Australian Shepherd,1
2017,Dog,Labrador Retriever/Miniature Poodle,1
2017,Dog,Smooth Fox Terrier,1
2017,Dog,Queensland Heeler/Australian Cattle Dog,1
2017,Dog,Great Pyrenees/Chow Chow,1
2017,Dog,Queensland Heeler/Labrador Retriever,1
2017,Dog,Lhasa Apso/Pekingese,1
2017,Dog,Queensland Heeler/Pit Bull,1
2017,Dog,Labrador Retriever/Bullmastiff,1
2017,Dog,Harrier,1
2017,Dog,Staffordshire/Border Collie,1
2017,Dog,Great Dane/Labrador Retriever,1
2017,Dog,Great Pyrenees/Golden Retriever,1
2017,Dog,Rat Terrier/American Pit Bull Terrier,1
2017,Dog,Standard Schnauzer/German Shepherd,1
2017,Dog,Rat Terrier/Border Collie,1
2017,Dog,Pit Bull/Belgian Malinois,1
2017,Dog,Rat Terrier/Cardigan Welsh Corgi,1
2017,Dog,Pit Bull/Chihuahua Shorthair,1
2017,Dog,Miniature Poodle/Yorkshire Terrier,1
2017,Dog,Pit Bull/Dalmatian,1
2017,Dog,Labrador Retriever/Akita,1
2017,Dog,Treeing Walker Coonhound/Plott Hound,1
2017,Dog,Labrador Retriever/American Bulldog,1
2017,Dog,Weimaraner,1
2017,Dog,Rat Terrier/Pekingese,1
2017,Dog,Mastiff/American Pit Bull Terrier,1
2017,Dog,Rat Terrier/Smooth Fox Terrier,1
2017,Dog,West Highland/Miniature Poodle,1
2017,Dog,Miniature Schnauzer/Cairn Terrier,1
2017,Dog,Whippet/Plott Hound,1
2017,Dog,Miniature Schnauzer/Chihuahua Shorthair,1
2017,Dog,Plott Hound/Dachshund,1
2017,Dog,Miniature Schnauzer/Cocker Spaniel,1
2017,Dog,Golden Retriever/Chow Chow,1
2017,Dog,Miniature Schnauzer/Dachshund,1
2017,Dog,Yorkshire Terrier/Yorkshire Terrier,1
2017,Dog,Rhod Ridgeback/Australian Cattle Dog,1
2017,Dog,Lhasa Apso,1
2017,Dog,Rhod Ridgeback/Boxer,1
2017,Dog,Siberian Husky/Pit Bull,1
2017,Dog,Miniature Schnauzer/Dachshund Longhair,1
2017,Dog,Skye Terrier Mix,1
2017,Dog,Labrador Retriever/Rhod Ridgeback,1
2017,Dog,Lhasa Apso/Jack Russell Terrier,1
2017,Dog,Miniature Schnauzer/Maltese,1
2017,Dog,Smooth Fox Terrier/Labrador Retriever,1
2017,Dog,Rottweiler/Australian Shepherd,1
2017,Dog,Soft Coated Wheaten Terrier/Boxer,1
2017,Dog,Rottweiler/Blue Lacy,1
2017,Dog,St. Bernard Rough Coat,1
2017,Dog,Rottweiler/English Bulldog,1
2017,Dog,Lhasa Apso/Toy Poodle,1
2017,Dog,Great Dane/Pointer,1
2017,Dog,St. Bernard Smooth Coat,1
2017,Dog,Labrador Retriever/Shiba Inu,1
2017,Dog,Pembroke Welsh Corgi/Chinese Sharpei,1
2017,Dog,Miniature Schnauzer/Yorkshire Terrier,1
2017,Dog,Staffordshire/Beagle,1
2017,Dog,Great Pyrenees/Australian Shepherd,1
2017,Dog,Staffordshire/Boxer,1
2017,Dog,Saluki Mix,1
2017,Dog,Maltese/Border Collie,1
2017,Dog,Samoyed,1
2017,Dog,Standard Poodle/Jack Russell Terrier,1
2017,Dog,Neapolitan Mastiff/Pit Bull,1
2017,Dog,Great Pyrenees/Kuvasz,1
2017,Dog,Schipperke Mix,1
2017,Dog,Jack Russell Terrier/Australian Cattle Dog,1
2017,Dog,Norfolk Terrier,1
2017,Dog,Sussex Span Mix,1
2017,Dog,Labrador Retriever/Smooth Fox Terrier,1
2017,Dog,Jack Russell Terrier/Australian Shepherd,1
2017,Dog,Labrador Retriever/St. Bernard Smooth Coat,1
2017,Dog,Manchester Terrier/Australian Kelpie,1
2017,Dog,Nova Scotia Duck Tolling Retriever Mix,1
2017,Dog,Golden Retriever/Catahoula,1
2017,Dog,Shiba Inu,1
2017,Dog,Toy Poodle/Miniature Schnauzer,1
2017,Dog,Old English Bulldog,1
2017,Dog,Treeing Tennesse Brindle Mix,1
2017,Dog,Shiba Inu/Australian Kelpie,1
2017,Dog,Treeing Walker Coonhound/German Shepherd,1
2017,Dog,Labrador Retriever/Vizsla,1
2017,Dog,Manchester Terrier/Dachshund,1
2017,Dog,Otterhound Mix,1
2017,Dog,Vizsla/Labrador Retriever,1
2017,Dog,Shih Tzu/Chihuahua Longhair,1
2017,Dog,Greater Swiss Mountain Dog Mix,1
2017,Dog,Shih Tzu/Chihuahua Shorthair,1
2017,Dog,Welsh Springer Spaniel,1
2017,Dog,Shih Tzu/Cocker Spaniel,1
2017,Dog,Welsh Springer Spaniel/Labrador Retriever,1
2017,Dog,Shih Tzu/Dachshund,1
2017,Dog,Plott Hound,1
2017,Dog,Shih Tzu/Maltese,1
2017,Dog,Mastiff/Plott Hound,1
2017,Dog,Havanese/Miniature Poodle,1
2017,Dog,Whippet/Labrador Retriever,1
2017,Dog,Papillon/Chihuahua Shorthair,1
2017,Dog,Plott Hound/Beagle,1
2017,Dog,Shih Tzu/Pug,1
2017,Dog,Plott Hound/Boxer,1
2017,Dog,Shih Tzu/Toy Poodle,1
2017,Dog,Mexican Hairless,1
2017,Dog,Shih Tzu/Yorkshire Terrier,1
2017,Dog,Yorkshire Terrier/Miniature Poodle,1
2017,Dog,Landseer,1
2017,Dog,Yorkshire Terrier/Pomeranian,1
2017,Dog,Ibizan Hound Mix,1
2017,Dog,Yorkshire Terrier/Standard Poodle,1
2017,Dog,Labrador Retriever/Black/Tan Hound,1
2017,Dog,Jack Russell Terrier/Standard Schnauzer,1
2017,Dog,Siberian Husky/Australian Cattle Dog,1
2017,Dog,English Springer Spaniel Mix,1
2017,Dog,Belgian Sheepdog Mix,1
2017,Dog,Akita/Belgian Malinois,1
2017,Dog,Australian Cattle Dog/Boxer,1
2017,Dog,Dogo Argentino Mix,1
2017,Dog,Blue Lacy,1
2017,Dog,German Shepherd/Cardigan Welsh Corgi,1
2017,Dog,American Staffordshire Terrier/Boxer,1
2017,Dog,Dachshund Wirehair/Shih Tzu,1
2017,Dog,Cardigan Welsh Corgi/Dachshund,1
2017,Dog,Dachshund/Wire Hair Fox Terrier,1
2017,Dog,Carolina Dog,1
2017,Dog,English Coonhound/German Shepherd,1
2017,Dog,Australian Cattle Dog/Collie Smooth,1
2017,Dog,Airedale Terrier Mix,1
2017,Dog,Australian Cattle Dog/Dalmatian,1
2017,Dog,German Shepherd/Pit Bull,1
2017,Dog,Blue Lacy/Beagle,1
2017,Dog,Boxer/Bullmastiff,1
2017,Dog,Catahoula/American Pit Bull Terrier,1
2017,Dog,Dachshund/Blue Lacy,1
2017,Dog,Catahoula/Australian Cattle Dog,1
2017,Dog,Dachshund/Norfolk Terrier,1
2017,Dog,Catahoula/Australian Shepherd,1
2017,Dog,Australian Shepherd/Collie Smooth,1
2017,Dog,Catahoula/Beagle,1
2017,Dog,Dutch Shepherd/Labrador Retriever,1
2017,Dog,Catahoula/Doberman Pinsch,1
2017,Dog,Australian Cattle Dog/American Pit Bull Terrier,1
2017,Dog,Blue Lacy/Labrador Retriever,1
2017,Dog,Australian Shepherd/Nova Scotia Duck Tolling Retriever,1
2017,Dog,Beagle/Mastiff,1
2017,Dog,Cairn Terrier/Chihuahua Longhair,1
2017,Dog,Catahoula/Plott Hound,1
2017,Dog,German Shepherd/Great Pyrenees,1
2017,Dog,Catahoula/Queensland Heeler,1
2017,Dog,Basset Hound/Black/Tan Hound,1
2017,Dog,Catahoula/Rottweiler,1
2017,Dog,Dachshund Longhair/Golden Retriever,1
2017,Dog,Catahoula/Siberian Husky,1
2017,Dog,Australian Shepherd/Alaskan Malamute,1
2017,Dog,Bluetick Hound,1
2017,Dog,Dachshund/Australian Cattle Dog,1
2017,Dog,Australian Cattle Dog/Great Pyrenees,1
2017,Dog,Dachshund/Cardigan Welsh Corgi,1
2017,Dog,American Staffordshire Terrier/Labrador Retriever,1
2017,Dog,Boxer/Whippet,1
2017,Dog,American Staffordshire Terrier/Pit Bull,1
2017,Dog,Boykin Span Mix,1
2017,Dog,Australian Cattle Dog/Jack Russell Terrier,1
2017,Dog,Dalmatian/Labrador Retriever,1
2017,Dog,Chihuahua Longhair/Cardigan Welsh Corgi,1
2017,Dog,Doberman Pinsch/Labrador Retriever,1
2017,Dog,Akita/Mastiff,1
2017,Dog,Dogue De Bordeaux,1
2017,Dog,German Wirehaired Pointer,1
2017,Dog,Australian Shepherd/German Shepherd,1
2017,Dog,Chihuahua Longhair/Norfolk Terrier,1
2017,Dog,English Foxhound/Labrador Retriever,1
2017,Dog,Chihuahua Longhair/Pomeranian,1
2017,Dog,English Setter Mix,1
2017,Dog,Beagle/Plott Hound,1
2017,Dog,Field Spaniel/Cocker Spaniel,1
2017,Dog,Alaskan Husky/German Shepherd,1
2017,Dog,French Bulldog Mix,1
2017,Dog,Australian Cattle Dog/Parson Russell Terrier,1
2017,Dog,German Shepherd/Alaskan Malamute,1
2017,Dog,Chihuahua Shorthair/Australian Cattle Dog,1
2017,Dog,Black Mouth Cur/Boxer,1
2017,Dog,Border Collie/Australian Kelpie,1
2017,Dog,Cairn Terrier/Dachshund,1
2017,Dog,Chihuahua Shorthair/Bichon Frise,1
2017,Dog,American Bulldog/Boxer,1
2017,Dog,Chihuahua Shorthair/Cairn Terrier,1
2017,Dog,Canaan Dog Mix,1
2017,Dog,Beagle/Queensland Heeler,1
2017,Dog,German Shepherd/Whippet,1
2017,Dog,Australian Cattle Dog/Pembroke Welsh Corgi,1
2017,Dog,Dachshund Longhair/Cocker Spaniel,1
2017,Dog,Chihuahua Shorthair/Dachshund Wirehair,1
2017,Dog,Belgian Malinois/Australian Shepherd,1
2017,Dog,Border Collie/Boxer,1
2017,Dog,Boxer/German Shepherd,1
2017,Dog,Australian Cattle Dog/Pit Bull,1
2017,Dog,Dachshund Wirehair/Norfolk Terrier,1
2017,Dog,Chihuahua Shorthair/Mexican Hairless,1
2017,Dog,Dachshund Wirehair/West Highland,1
2017,Dog,Akita/Siberian Husky,1
2017,Dog,American Eskimo,1
2017,Dog,Chihuahua Shorthair/Miniature Schnauzer,1
2017,Dog,Dachshund/Boxer,1
2017,Dog,Beagle/Whippet,1
2017,Dog,Dachshund/Catahoula,1
2017,Dog,Australian Cattle Dog/Rhod Ridgeback,1
2017,Dog,American Eskimo/Alaskan Husky,1
2017,Dog,Bearded Collie Mix,1
2017,Dog,Dachshund/Miniature Pinscher,1
2017,Dog,Chihuahua Shorthair/Schipperke,1
2017,Dog,Dachshund/Pit Bull,1
2017,Dog,Chihuahua Shorthair/Shih Tzu,1
2017,Dog,Dachshund/Whippet,1
2017,Dog,Border Collie/Mastiff,1
2017,Dog,American Bulldog/Dalmatian,1
2017,Dog,Border Collie/Staffordshire,1
2017,Dog,American Bulldog/Mastiff,1
2017,Dog,Australian Cattle Dog/Whippet,1
2017,Dog,Australian Shepherd/Field Spaniel,1
2017,Dog,Basset Hound/Pit Bull,1
2017,Dog,Doberman Pinsch/Pit Bull,1
2017,Dog,Chinese Sharpei/Border Collie,1
2017,Dog,Dogo Argentino/Pit Bull,1
2017,Dog,Alaskan Husky/Labrador Retriever,1
2017,Dog,Beagle/Chinese Sharpei,1
2017,Dog,Anatol Shepherd/Catahoula,1
2017,Dog,Bichon Frise/Pekingese,1
2017,Dog,Australian Kelpie/Australian Cattle Dog,1
2017,Dog,Bichon Frise/Toy Poodle,1
2017,Dog,Chow Chow/Australian Cattle Dog,1
2017,Dog,Beagle/Dachshund,1
2017,Dog,Border Terrier/Chihuahua Shorthair,1
2017,Dog,English Foxhound/Smooth Fox Terrier,1
2017,Dog,Border Terrier/Rat Terrier,1
2017,Dog,English Pointer/Boxer,1
2017,Dog,Chow Chow/Pekingese,1
2017,Dog,Akita/Australian Cattle Dog,1
2017,Dog,Chow Chow/Rottweiler,1
2017,Dog,Field Spaniel Mix,1
2017,Dog,Australian Kelpie/Border Collie,1
2017,Dog,Bullmastiff,1
2017,Dog,Australian Kelpie/Bull Terrier,1
2017,Dog,Afghan Hound/Labrador Retriever,1
2017,Dog,Border Terrier/Yorkshire Terrier,1
2017,Dog,Australian Shepherd/Queensland Heeler,1
2017,Dog,Basset Hound/Pointer,1
2017,Dog,Australian Cattle Dog/Beagle,1
2017,Dog,Anatol Shepherd/German Shorthair Pointer,1
2017,Dog,Australian Cattle Dog/Boston Terrier,1
2017,Dog,Boston Terrier/Chihuahua Shorthair,1
2017,Dog,Basenji,1
2017,Dog,Boston Terrier/Pug,1
2017,Dog,German Shepherd/Boxer,1
2017,Dog,Collie Rough/Chow Chow,1
2017,Dog,German Shepherd/Catahoula,1
2017,Dog,Bouv Flandres/Otterhound,1
2017,Dog,German Shepherd/Golden Retriever,1
2017,Dog,Belgian Malinois,1
2017,Dog,German Shepherd/Ibizan Hound,1
2017,Dog,Collie Smooth/Boxer,1
2017,Dog,Cairn Terrier/Miniature Schnauzer,1
2017,Dog,Collie Smooth/German Shepherd,1
2017,Dog,Basset Hound/Great Pyrenees,1
2017,Dog,Coton De Tulear Mix,1
2017,Dog,Canaan Dog/English Springer Spaniel,1
2017,Dog,Australian Kelpie/Pit Bull,1
2017,Dog,German Shepherd/Vizsla,1
2017,Dog,Basset Hound/Border Collie,1
2017,Dog,Bloodhound,1
2017,Dog,Boxer/Australian Cattle Dog,1
2017,Dog,Dachshund Longhair/Chihuahua Shorthair,1
2017,Dog,Basenji/Australian Cattle Dog,1
